m_lastLapTime,m_currentLapTime,m_bestLapTime,m_sector1Time,m_sector2Time,m_lapDistance,m_totalDistance,m_safetyCarDelta,m_carPosition,m_currentLapNum,m_pitStatus,m_sector,m_currentLapInvalid,m_penalties,m_gridPosition,m_driverStatus
68.05615234375,39.336490631103516,67.50927734375,16.875030517578125,0,2440.453125,24057.884765625,0,1,6,0,1,0,0,19,1,2
68.05615234375,39.445125579833984,67.50927734375,16.875030517578125,0,2447.669921875,24065.1015625,0,1,6,0,1,0,0,19,1,2
68.05615234375,39.554054260253906,67.50927734375,16.875030517578125,0,2454.982421875,24072.4140625,0,1,6,0,1,0,0,19,1,2
68.05615234375,39.662689208984375,67.50927734375,16.875030517578125,0,2462.359375,24079.791015625,0,1,6,0,1,0,0,19,1,2
68.05615234375,39.7561149597168,67.50927734375,16.875030517578125,0,2468.79296875,24086.224609375,0,1,6,0,1,0,0,19,1,2
68.05615234375,39.86512756347656,67.50927734375,16.875030517578125,0,2476.3828125,24093.814453125,0,1,6,0,1,0,0,19,1,2
68.05615234375,39.95878601074219,67.50927734375,16.875030517578125,0,2482.904296875,24100.3359375,0,1,6,0,1,0,0,19,1,2
68.05615234375,40.07082748413086,67.50927734375,16.875030517578125,0,2490.748046875,24108.1796875,0,1,6,0,1,0,0,19,1,2
68.05615234375,40.16439437866211,67.50927734375,16.875030517578125,0,2497.314453125,24114.74609375,0,1,6,0,1,0,0,19,1,2
68.05615234375,40.27732467651367,67.50927734375,16.875030517578125,0,2505.353515625,24122.78515625,0,1,6,0,1,0,0,19,1,2
68.05615234375,40.37337875366211,67.50927734375,16.875030517578125,0,2512.216796875,24129.6484375,0,1,6,0,1,0,0,19,1,2
68.05615234375,40.48606491088867,67.50927734375,16.875030517578125,0,2520.26953125,24137.701171875,0,1,6,0,1,0,0,19,1,2
68.05615234375,40.579734802246094,67.50927734375,16.875030517578125,0,2526.974609375,24144.40625,0,1,6,0,1,0,0,19,1,2
68.05615234375,40.691009521484375,67.50927734375,16.875030517578125,0,2534.982421875,24152.4140625,0,1,6,0,1,0,0,19,1,2
68.05615234375,40.80073165893555,67.50927734375,16.875030517578125,0,2542.92578125,24160.357421875,0,1,6,0,1,0,0,19,1,2
68.05615234375,40.8929443359375,67.50927734375,16.875030517578125,0,2549.669921875,24167.1015625,0,1,6,0,1,0,0,19,1,2
68.05615234375,41.003761291503906,67.50927734375,16.875030517578125,0,2557.779296875,24175.2109375,0,1,6,0,1,0,0,19,1,2
68.05615234375,41.095550537109375,67.50927734375,16.875030517578125,0,2564.53125,24181.962890625,0,1,6,0,1,0,0,19,1,2
68.05615234375,41.2047119140625,67.50927734375,16.875030517578125,0,2572.548828125,24189.98046875,0,1,6,0,1,0,0,19,1,2
68.05615234375,41.31363296508789,67.50927734375,16.875030517578125,0,2580.71484375,24198.146484375,0,1,6,0,1,0,0,19,1,2
68.05615234375,41.40461730957031,67.50927734375,16.875030517578125,0,2587.498046875,24204.9296875,0,1,6,0,1,0,0,19,1,2
68.05615234375,41.49642562866211,67.50927734375,16.875030517578125,0,2594.3671875,24211.798828125,0,1,6,0,1,0,0,19,1,2
68.05615234375,41.6077995300293,67.50927734375,16.875030517578125,0,2602.734375,24220.166015625,0,1,6,0,1,0,0,19,1,2
68.05615234375,41.71833419799805,67.50927734375,16.875030517578125,0,2611.025390625,24228.45703125,0,1,6,0,1,0,0,19,1,2
68.05615234375,41.8114013671875,67.50927734375,16.875030517578125,0,2617.796875,24235.228515625,0,1,6,0,1,0,0,19,1,2
68.05615234375,41.92305374145508,67.50927734375,16.875030517578125,0,2625.658203125,24243.08984375,0,1,6,0,1,0,0,19,1,2
68.05615234375,42.017555236816406,67.50927734375,16.875030517578125,0,2631.876953125,24249.30859375,0,1,6,0,1,0,0,19,1,2
68.05615234375,42.12661361694336,67.50927734375,16.875030517578125,0,2638.712890625,24256.14453125,0,1,6,0,1,0,0,19,1,2
68.05615234375,42.23604965209961,67.50927734375,16.875030517578125,0,2645.37109375,24262.802734375,0,1,6,0,1,0,0,19,1,2
68.05615234375,42.327369689941406,67.50927734375,16.875030517578125,0,2650.77734375,24268.208984375,0,1,6,0,1,0,0,19,1,2
68.05615234375,42.43745422363281,67.50927734375,16.875030517578125,0,2657.06640625,24274.498046875,0,1,6,0,1,0,0,19,1,2
68.05615234375,42.54703140258789,67.50927734375,16.875030517578125,0,2663.1015625,24280.533203125,0,1,6,0,1,0,0,19,1,2
68.05615234375,42.638694763183594,67.50927734375,16.875030517578125,0,2668.03515625,24285.466796875,0,1,6,0,1,0,0,19,1,2
68.05615234375,42.748958587646484,67.50927734375,16.875030517578125,0,2673.888671875,24291.3203125,0,1,6,0,1,0,0,19,1,2
68.05615234375,42.84035873413086,67.50927734375,16.875030517578125,0,2678.71484375,24296.146484375,0,1,6,0,1,0,0,19,1,2
68.05615234375,42.95174026489258,67.50927734375,16.875030517578125,0,2684.6484375,24302.080078125,0,1,6,0,1,0,0,19,1,2
68.05615234375,43.044368743896484,67.50927734375,16.875030517578125,0,2689.51953125,24306.951171875,0,1,6,0,1,0,0,19,1,2
68.05615234375,43.157142639160156,67.50927734375,16.875030517578125,0,2695.45703125,24312.888671875,0,1,6,0,1,0,0,19,1,2
68.05615234375,43.26518630981445,67.50927734375,16.875030517578125,0,2701.095703125,24318.52734375,0,1,6,0,1,0,0,19,1,2
68.05615234375,43.37495803833008,67.50927734375,16.875030517578125,0,2706.892578125,24324.32421875,0,1,6,0,1,0,0,19,1,2
68.05615234375,43.4661979675293,67.50927734375,16.875030517578125,0,2711.80078125,24329.232421875,0,1,6,0,1,0,0,19,1,2
68.05615234375,43.57566833496094,67.50927734375,16.875030517578125,0,2717.80078125,24335.232421875,0,1,6,0,1,0,0,19,1,2
68.05615234375,43.66930389404297,67.50927734375,16.875030517578125,0,2722.765625,24340.197265625,0,1,6,0,1,0,0,19,1,2
68.05615234375,43.761573791503906,67.50927734375,16.875030517578125,0,2727.66015625,24345.091796875,0,1,6,0,1,0,0,19,1,2
68.05615234375,43.87431716918945,67.50927734375,16.875030517578125,0,2733.56640625,24350.998046875,0,1,6,0,1,0,0,19,1,2
68.05615234375,43.98454666137695,67.50927734375,16.875030517578125,0,2739.41015625,24356.841796875,0,1,6,0,1,0,0,19,1,2
68.05615234375,44.07612609863281,67.50927734375,16.875030517578125,0,2744.318359375,24361.75,0,1,6,0,1,0,0,19,1,2
68.05615234375,44.18754577636719,67.50927734375,16.875030517578125,0,2750.353515625,24367.78515625,0,1,6,0,1,0,0,19,1,2
68.05615234375,44.298892974853516,67.50927734375,16.875030517578125,0,2756.267578125,24373.69921875,0,1,6,0,1,0,0,19,1,2
68.05615234375,44.39420700073242,67.50927734375,16.875030517578125,0,2761.30859375,24378.740234375,0,1,6,0,1,0,0,19,1,2
68.05615234375,44.50480270385742,67.50927734375,16.875030517578125,0,2767.197265625,24384.62890625,0,1,6,0,1,0,0,19,1,2
68.05615234375,44.597816467285156,67.50927734375,16.875030517578125,0,2772.232421875,24389.6640625,0,1,6,0,1,0,0,19,1,2
68.05615234375,44.709049224853516,67.50927734375,16.875030517578125,0,2778.318359375,24395.75,0,1,6,0,1,0,0,19,1,2
68.05615234375,44.80265808105469,67.50927734375,16.875030517578125,0,2783.330078125,24400.76171875,0,1,6,0,1,0,0,19,1,2
68.05615234375,44.91440200805664,67.50927734375,16.875030517578125,0,2789.283203125,24406.71484375,0,1,6,0,1,0,0,19,1,2
68.05615234375,45.00819396972656,67.50927734375,16.875030517578125,0,2794.27734375,24411.708984375,0,1,6,0,1,0,0,19,1,2
68.05615234375,45.11896514892578,67.50927734375,16.875030517578125,0,2800.2265625,24417.658203125,0,1,6,0,1,0,0,19,1,2
68.05615234375,45.21051025390625,67.50927734375,16.875030517578125,0,2805.1953125,24422.626953125,0,1,6,0,1,0,0,19,1,2
68.05615234375,45.3211669921875,67.50927734375,16.875030517578125,0,2811.083984375,24428.515625,0,1,6,0,1,0,0,19,1,2
68.05615234375,45.41366958618164,67.50927734375,16.875030517578125,0,2815.970703125,24433.40234375,0,1,6,0,1,0,0,19,1,2
68.05615234375,45.5256233215332,67.50927734375,16.875030517578125,0,2821.841796875,24439.2734375,0,1,6,0,1,0,0,19,1,2
68.05615234375,45.6176872253418,67.50927734375,16.875030517578125,0,2826.7578125,24444.189453125,0,1,6,0,1,0,0,19,1,2
68.05615234375,45.72800827026367,67.50927734375,16.875030517578125,0,2832.708984375,24450.140625,0,1,6,0,1,0,0,19,1,2
68.05615234375,45.819671630859375,67.50927734375,16.875030517578125,0,2837.712890625,24455.14453125,0,1,6,0,1,0,0,19,1,2
68.05615234375,45.929664611816406,67.50927734375,16.875030517578125,0,2843.814453125,24461.24609375,0,1,6,0,1,0,0,19,1,2
68.05615234375,46.021446228027344,67.50927734375,16.875030517578125,0,2848.9765625,24466.408203125,0,1,6,0,1,0,0,19,1,2
68.05615234375,46.132381439208984,67.50927734375,16.875030517578125,0,2855.349609375,24472.78125,0,1,6,0,1,0,0,19,1,2
68.05615234375,46.22519302368164,67.50927734375,16.875030517578125,0,2860.736328125,24478.16796875,0,1,6,0,1,0,0,19,1,2
68.05615234375,46.335079193115234,67.50927734375,16.875030517578125,0,2867.2734375,24484.705078125,0,1,6,0,1,0,0,19,1,2
68.05615234375,46.429378509521484,67.50927734375,16.875030517578125,0,2872.998046875,24490.4296875,0,1,6,0,1,0,0,19,1,2
68.05615234375,46.539146423339844,67.50927734375,16.875030517578125,0,2879.75,24497.181640625,0,1,6,0,1,0,0,19,1,2
68.05615234375,46.632293701171875,67.50927734375,16.875030517578125,0,2885.564453125,24502.99609375,0,1,6,0,1,0,0,19,1,2
68.05615234375,46.74498748779297,67.50927734375,16.875030517578125,0,2892.6640625,24510.095703125,0,1,6,0,1,0,0,19,1,2
68.05615234375,46.83835220336914,67.50927734375,16.875030517578125,0,2898.60546875,24516.037109375,0,1,6,0,1,0,0,19,1,2
68.05615234375,46.94953918457031,67.50927734375,16.875030517578125,0,2905.779296875,24523.2109375,0,1,6,0,1,0,0,19,1,2
68.05615234375,47.04286193847656,67.50927734375,16.875030517578125,0,2911.853515625,24529.28515625,0,1,6,0,1,0,0,19,1,2
68.05615234375,47.154205322265625,67.50927734375,16.875030517578125,0,2919.177734375,24536.609375,0,1,6,0,1,0,0,19,1,2
68.05615234375,47.24634552001953,67.50927734375,16.875030517578125,0,2925.314453125,24542.74609375,0,1,6,0,1,0,0,19,1,2
68.05615234375,47.35906982421875,67.50927734375,16.875030517578125,0,2932.89453125,24550.326171875,0,1,6,0,1,0,0,19,1,2
68.05615234375,47.47640609741211,67.50927734375,16.875030517578125,30.527557373046875,2940.423828125,24557.85546875,0,1,6,0,2,0,0,19,1,2
68.05615234375,47.56968307495117,67.50927734375,16.875030517578125,30.527557373046875,2946.814453125,24564.24609375,0,1,6,0,2,0,0,19,1,2
68.05615234375,47.682960510253906,67.50927734375,16.875030517578125,30.527557373046875,2954.607421875,24572.0390625,0,1,6,0,2,0,0,19,1,2
68.05615234375,47.77968215942383,67.50927734375,16.875030517578125,30.527557373046875,2961.189453125,24578.62109375,0,1,6,0,2,0,0,19,1,2
68.05615234375,47.890830993652344,67.50927734375,16.875030517578125,30.527557373046875,2968.40625,24585.837890625,0,1,6,0,2,0,0,19,1,2
68.05615234375,47.985069274902344,67.50927734375,16.875030517578125,30.527557373046875,2974.107421875,24591.5390625,0,1,6,0,2,0,0,19,1,2
68.05615234375,48.078983306884766,67.50927734375,16.875030517578125,30.527557373046875,2979.53515625,24596.966796875,0,1,6,0,2,0,0,19,1,2
68.05615234375,48.19086456298828,67.50927734375,16.875030517578125,30.527557373046875,2985.771484375,24603.203125,0,1,6,0,2,0,0,19,1,2
68.05615234375,48.3012580871582,67.50927734375,16.875030517578125,30.527557373046875,2991.794921875,24609.2265625,0,1,6,0,2,0,0,19,1,2
68.05615234375,48.40887451171875,67.50927734375,16.875030517578125,30.527557373046875,2997.65234375,24615.083984375,0,1,6,0,2,0,0,19,1,2
68.05615234375,48.5161247253418,67.50927734375,16.875030517578125,30.527557373046875,3003.501953125,24620.93359375,0,1,6,0,2,0,0,19,1,2
68.05615234375,48.60559844970703,67.50927734375,16.875030517578125,30.527557373046875,3008.3125,24625.744140625,0,1,6,0,2,0,0,19,1,2
68.05615234375,48.714622497558594,67.50927734375,16.875030517578125,30.527557373046875,3014.080078125,24631.51171875,0,1,6,0,2,0,0,19,1,2
68.05615234375,48.821311950683594,67.50927734375,16.875030517578125,30.527557373046875,3019.724609375,24637.15625,0,1,6,0,2,0,0,19,1,2
68.05615234375,48.92934799194336,67.50927734375,16.875030517578125,30.527557373046875,3025.52734375,24642.958984375,0,1,6,0,2,0,0,19,1,2
68.05615234375,49.037200927734375,67.50927734375,16.875030517578125,30.527557373046875,3031.484375,24648.916015625,0,1,6,0,2,0,0,19,1,2
68.05615234375,49.14474868774414,67.50927734375,16.875030517578125,30.527557373046875,3037.427734375,24654.859375,0,1,6,0,2,0,0,19,1,2
68.05615234375,49.25189971923828,67.50927734375,16.875030517578125,30.527557373046875,3043.33203125,24660.763671875,0,1,6,0,2,0,0,19,1,2
68.05615234375,49.35871124267578,67.50927734375,16.875030517578125,30.527557373046875,3049.23828125,24666.669921875,0,1,6,0,2,0,0,19,1,2
68.05615234375,49.4665412902832,67.50927734375,16.875030517578125,30.527557373046875,3055.27734375,24672.708984375,0,1,6,0,2,0,0,19,1,2
68.05615234375,49.57394790649414,67.50927734375,16.875030517578125,30.527557373046875,3061.453125,24678.884765625,0,1,6,0,2,0,0,19,1,2
68.05615234375,49.68229675292969,67.50927734375,16.875030517578125,30.527557373046875,3067.654296875,24685.0859375,0,1,6,0,2,0,0,19,1,2
68.05615234375,49.77254867553711,67.50927734375,16.875030517578125,30.527557373046875,3072.822265625,24690.25390625,0,1,6,0,2,0,0,19,1,2
68.05615234375,49.8815803527832,67.50927734375,16.875030517578125,30.527557373046875,3079.072265625,24696.50390625,0,1,6,0,2,0,0,19,1,2
68.05615234375,49.989315032958984,67.50927734375,16.875030517578125,30.527557373046875,3085.375,24702.806640625,0,1,6,0,2,0,0,19,1,2
68.05615234375,50.07937240600586,67.50927734375,16.875030517578125,30.527557373046875,3090.787109375,24708.21875,0,1,6,0,2,0,0,19,1,2
68.05615234375,50.18778610229492,67.50927734375,16.875030517578125,30.527557373046875,3097.240234375,24714.671875,0,1,6,0,2,0,0,19,1,2
68.05615234375,50.29557418823242,67.50927734375,16.875030517578125,30.527557373046875,3103.654296875,24721.0859375,0,1,6,0,2,0,0,19,1,2
68.05615234375,50.40499496459961,67.50927734375,16.875030517578125,30.527557373046875,3110.06640625,24727.498046875,0,1,6,0,2,0,0,19,1,2
68.05615234375,50.51029968261719,67.50927734375,16.875030517578125,30.527557373046875,3116.3671875,24733.798828125,0,1,6,0,2,0,0,19,1,2
68.05615234375,50.61747360229492,67.50927734375,16.875030517578125,30.527557373046875,3122.78125,24740.212890625,0,1,6,0,2,0,0,19,1,2
68.05615234375,50.72477340698242,67.50927734375,16.875030517578125,30.527557373046875,3129.09375,24746.525390625,0,1,6,0,2,0,0,19,1,2
68.05615234375,50.83292007446289,67.50927734375,16.875030517578125,30.527557373046875,3135.43359375,24752.865234375,0,1,6,0,2,0,0,19,1,2
68.05615234375,50.941200256347656,67.50927734375,16.875030517578125,30.527557373046875,3141.794921875,24759.2265625,0,1,6,0,2,0,0,19,1,2
68.05615234375,51.03232955932617,67.50927734375,16.875030517578125,30.527557373046875,3147.1796875,24764.611328125,0,1,6,0,2,0,0,19,1,2
68.05615234375,51.1425666809082,67.50927734375,16.875030517578125,30.527557373046875,3154.140625,24771.572265625,0,1,6,0,2,0,0,19,1,2
68.05615234375,51.25458526611328,67.50927734375,16.875030517578125,30.527557373046875,3161.435546875,24778.8671875,0,1,6,0,2,0,0,19,1,2
68.05615234375,51.364356994628906,67.50927734375,16.875030517578125,30.527557373046875,3168.623046875,24786.0546875,0,1,6,0,2,0,0,19,1,2
68.05615234375,51.4561882019043,67.50927734375,16.875030517578125,30.527557373046875,3174.712890625,24792.14453125,0,1,6,0,2,0,0,19,1,2
68.05615234375,51.56589126586914,67.50927734375,16.875030517578125,30.527557373046875,3182.076171875,24799.5078125,0,1,6,0,2,0,0,19,1,2
68.05615234375,51.657569885253906,67.50927734375,16.875030517578125,30.527557373046875,3188.263671875,24805.6953125,0,1,6,0,2,0,0,19,1,2
68.05615234375,51.7682991027832,67.50927734375,16.875030517578125,30.527557373046875,3195.78125,24813.212890625,0,1,6,0,2,0,0,19,1,2
68.05615234375,51.8613395690918,67.50927734375,16.875030517578125,30.527557373046875,3202.123046875,24819.5546875,0,1,6,0,2,0,0,19,1,2
68.05615234375,51.973655700683594,67.50927734375,16.875030517578125,30.527557373046875,3209.853515625,24827.28515625,0,1,6,0,2,0,0,19,1,2
68.05615234375,52.083438873291016,67.50927734375,16.875030517578125,30.527557373046875,3217.435546875,24834.8671875,0,1,6,0,2,0,0,19,1,2
68.05615234375,52.17689514160156,67.50927734375,16.875030517578125,30.527557373046875,3223.908203125,24841.33984375,0,1,6,0,2,0,0,19,1,2
68.05615234375,52.288299560546875,67.50927734375,16.875030517578125,30.527557373046875,3231.68359375,24849.115234375,0,1,6,0,2,0,0,19,1,2
68.05615234375,52.4008903503418,67.50927734375,16.875030517578125,30.527557373046875,3239.595703125,24857.02734375,0,1,6,0,2,0,0,19,1,2
68.05615234375,52.51096725463867,67.50927734375,16.875030517578125,30.527557373046875,3247.33984375,24864.771484375,0,1,6,0,2,0,0,19,1,2
68.05615234375,52.62131118774414,67.50927734375,16.875030517578125,30.527557373046875,3255.134765625,24872.56640625,0,1,6,0,2,0,0,19,1,2
68.05615234375,52.71261215209961,67.50927734375,16.875030517578125,30.527557373046875,3261.6171875,24879.048828125,0,1,6,0,2,0,0,19,1,2
68.05615234375,52.822357177734375,67.50927734375,16.875030517578125,30.527557373046875,3269.498046875,24886.9296875,0,1,6,0,2,0,0,19,1,2
68.05615234375,52.91389083862305,67.50927734375,16.875030517578125,30.527557373046875,3276.1328125,24893.564453125,0,1,6,0,2,0,0,19,1,2
68.05615234375,53.026214599609375,67.50927734375,16.875030517578125,30.527557373046875,3284.154296875,24901.5859375,0,1,6,0,2,0,0,19,1,2
68.05615234375,53.11648941040039,67.50927734375,16.875030517578125,30.527557373046875,3290.73828125,24908.169921875,0,1,6,0,2,0,0,19,1,2
68.05615234375,53.22909164428711,67.50927734375,16.875030517578125,30.527557373046875,3298.90625,24916.337890625,0,1,6,0,2,0,0,19,1,2
68.05615234375,53.32228469848633,67.50927734375,16.875030517578125,30.527557373046875,3305.720703125,24923.15234375,0,1,6,0,2,0,0,19,1,2
68.05615234375,53.4353141784668,67.50927734375,16.875030517578125,30.527557373046875,3313.958984375,24931.390625,0,1,6,0,2,0,0,19,1,2
68.05615234375,53.52909851074219,67.50927734375,16.875030517578125,30.527557373046875,3320.802734375,24938.234375,0,1,6,0,2,0,0,19,1,2
68.05615234375,53.64216613769531,67.50927734375,16.875030517578125,30.527557373046875,3329.080078125,24946.51171875,0,1,6,0,2,0,0,19,1,2
68.05615234375,53.73594665527344,67.50927734375,16.875030517578125,30.527557373046875,3336.009765625,24953.44140625,0,1,6,0,2,0,0,19,1,2
68.05615234375,53.849395751953125,67.50927734375,16.875030517578125,30.527557373046875,3344.421875,24961.853515625,0,1,6,0,2,0,0,19,1,2
68.05615234375,53.94432830810547,67.50927734375,16.875030517578125,30.527557373046875,3351.494140625,24968.92578125,0,1,6,0,2,0,0,19,1,2
68.05615234375,54.056312561035156,67.50927734375,16.875030517578125,30.527557373046875,3359.896484375,24977.328125,0,1,6,0,2,0,0,19,1,2
68.05615234375,54.14995574951172,67.50927734375,16.875030517578125,30.527557373046875,3366.95703125,24984.388671875,0,1,6,0,2,0,0,19,1,2
68.05615234375,54.264686584472656,67.50927734375,16.875030517578125,30.527557373046875,3375.650390625,24993.08203125,0,1,6,0,2,0,0,19,1,2
68.05615234375,54.35795593261719,67.50927734375,16.875030517578125,30.527557373046875,3382.736328125,25000.16796875,0,1,6,0,2,0,0,19,1,2
68.05615234375,54.47182083129883,67.50927734375,16.875030517578125,30.527557373046875,3391.46875,25008.900390625,0,1,6,0,2,0,0,19,1,2
68.05615234375,54.568660736083984,67.50927734375,16.875030517578125,30.527557373046875,3398.89453125,25016.326171875,0,1,6,0,2,0,0,19,1,2
68.05615234375,54.68674850463867,67.50927734375,16.875030517578125,30.527557373046875,3407.9921875,25025.423828125,0,1,6,0,2,0,0,19,1,2
68.05615234375,54.782291412353516,67.50927734375,16.875030517578125,30.527557373046875,3415.392578125,25032.82421875,0,1,6,0,2,0,0,19,1,2
68.05615234375,54.88162612915039,67.50927734375,16.875030517578125,30.527557373046875,3423.103515625,25040.53515625,0,1,6,0,2,0,0,19,1,2
68.05615234375,55.00189208984375,67.50927734375,16.875030517578125,30.527557373046875,3432.486328125,25049.91796875,0,1,6,0,2,0,0,19,1,2
68.05615234375,55.08354568481445,67.50927734375,16.875030517578125,30.527557373046875,3438.861328125,25056.29296875,0,1,6,0,2,0,0,19,1,2
68.05615234375,55.185829162597656,67.50927734375,16.875030517578125,30.527557373046875,3446.904296875,25064.3359375,0,1,6,0,2,0,0,19,1,2
68.05615234375,55.2885856628418,67.50927734375,16.875030517578125,30.527557373046875,3454.927734375,25072.359375,0,1,6,0,2,0,0,19,1,2
68.05615234375,55.41231155395508,67.50927734375,16.875030517578125,30.527557373046875,3464.6796875,25082.111328125,0,1,6,0,2,0,0,19,1,2
68.05615234375,55.51551055908203,67.50927734375,16.875030517578125,30.527557373046875,3472.80859375,25090.240234375,0,1,6,0,2,0,0,19,1,2
68.05615234375,55.61817169189453,67.50927734375,16.875030517578125,30.527557373046875,3480.9453125,25098.376953125,0,1,6,0,2,0,0,19,1,2
68.05615234375,55.7208251953125,67.50927734375,16.875030517578125,30.527557373046875,3489.087890625,25106.51953125,0,1,6,0,2,0,0,19,1,2
68.05615234375,55.82273864746094,67.50927734375,16.875030517578125,30.527557373046875,3497.283203125,25114.71484375,0,1,6,0,2,0,0,19,1,2
68.05615234375,55.927101135253906,67.50927734375,16.875030517578125,30.527557373046875,3505.611328125,25123.04296875,0,1,6,0,2,0,0,19,1,2
68.05615234375,56.03203582763672,67.50927734375,16.875030517578125,30.527557373046875,3514.017578125,25131.44921875,0,1,6,0,2,0,0,19,1,2
68.05615234375,56.13667678833008,67.50927734375,16.875030517578125,30.527557373046875,3522.41015625,25139.841796875,0,1,6,0,2,0,0,19,1,2
68.05615234375,56.24074935913086,67.50927734375,16.875030517578125,30.527557373046875,3530.791015625,25148.22265625,0,1,6,0,2,0,0,19,1,2
68.05615234375,56.34515380859375,67.50927734375,16.875030517578125,30.527557373046875,3539.23828125,25156.669921875,0,1,6,0,2,0,0,19,1,2
68.05615234375,56.450050354003906,67.50927734375,16.875030517578125,30.527557373046875,3547.724609375,25165.15625,0,1,6,0,2,0,0,19,1,2
68.05615234375,56.55446243286133,67.50927734375,16.875030517578125,30.527557373046875,3556.20703125,25173.638671875,0,1,6,0,2,0,0,19,1,2
68.05615234375,56.658870697021484,67.50927734375,16.875030517578125,30.527557373046875,3564.69921875,25182.130859375,0,1,6,0,2,0,0,19,1,2
68.05615234375,56.76363754272461,67.50927734375,16.875030517578125,30.527557373046875,3573.255859375,25190.6875,0,1,6,0,2,0,0,19,1,2
68.05615234375,56.86834716796875,67.50927734375,16.875030517578125,30.527557373046875,3581.822265625,25199.25390625,0,1,6,0,2,0,0,19,1,2
68.05615234375,56.97532272338867,67.50927734375,16.875030517578125,30.527557373046875,3590.595703125,25208.02734375,0,1,6,0,2,0,0,19,1,2
68.05615234375,57.07851028442383,67.50927734375,16.875030517578125,30.527557373046875,3599.080078125,25216.51171875,0,1,6,0,2,0,0,19,1,2
68.05615234375,57.18384552001953,67.50927734375,16.875030517578125,30.527557373046875,3607.724609375,25225.15625,0,1,6,0,2,0,0,19,1,2
68.05615234375,57.287960052490234,67.50927734375,16.875030517578125,30.527557373046875,3616.365234375,25233.796875,0,1,6,0,2,0,0,19,1,2
68.05615234375,57.393733978271484,67.50927734375,16.875030517578125,30.527557373046875,3625.013671875,25242.4453125,0,1,6,0,2,0,0,19,1,2
68.05615234375,57.49350357055664,67.50927734375,16.875030517578125,30.527557373046875,3633.251953125,25250.68359375,0,1,6,0,2,0,0,19,1,2
68.05615234375,57.594970703125,67.50927734375,16.875030517578125,30.527557373046875,3641.677734375,25259.109375,0,1,6,0,2,0,0,19,1,2
68.05615234375,57.69843673706055,67.50927734375,16.875030517578125,30.527557373046875,3650.26953125,25267.701171875,0,1,6,0,2,0,0,19,1,2
68.05615234375,57.797340393066406,67.50927734375,16.875030517578125,30.527557373046875,3658.47265625,25275.904296875,0,1,6,0,2,0,0,19,1,2
68.05615234375,57.916908264160156,67.50927734375,16.875030517578125,30.527557373046875,3668.4140625,25285.845703125,0,1,6,0,2,0,0,19,1,2
68.05615234375,58.01493453979492,67.50927734375,16.875030517578125,30.527557373046875,3676.568359375,25294,0,1,6,0,2,0,0,19,1,2
68.05615234375,58.11355972290039,67.50927734375,16.875030517578125,30.527557373046875,3684.84375,25302.275390625,0,1,6,0,2,0,0,19,1,2
68.05615234375,58.233821868896484,67.50927734375,16.875030517578125,30.527557373046875,3694.908203125,25312.33984375,0,1,6,0,2,0,0,19,1,2
68.05615234375,58.33110046386719,67.50927734375,16.875030517578125,30.527557373046875,3703.03515625,25320.466796875,0,1,6,0,2,0,0,19,1,2
68.05615234375,58.44856643676758,67.50927734375,16.875030517578125,30.527557373046875,3712.607421875,25330.0390625,0,1,6,0,2,0,0,19,1,2
68.05615234375,58.54803466796875,67.50927734375,16.875030517578125,30.527557373046875,3720.486328125,25337.91796875,0,1,6,0,2,0,0,19,1,2
68.05615234375,58.664676666259766,67.50927734375,16.875030517578125,30.527557373046875,3729.3046875,25346.736328125,0,1,6,0,2,0,0,19,1,2
68.05615234375,58.744117736816406,67.50927734375,16.875030517578125,30.527557373046875,3735.1875,25352.619140625,0,1,6,0,2,0,0,19,1,2
68.05615234375,58.863216400146484,67.50927734375,16.875030517578125,30.527557373046875,3743.59375,25361.025390625,0,1,6,0,2,0,0,19,1,2
68.05615234375,58.96173095703125,67.50927734375,16.875030517578125,30.527557373046875,3750.271484375,25367.703125,0,1,6,0,2,0,0,19,1,2
68.05615234375,59.06079864501953,67.50927734375,16.875030517578125,30.527557373046875,3756.833984375,25374.265625,0,1,6,0,2,0,0,19,1,2
68.05615234375,59.16042709350586,67.50927734375,16.875030517578125,30.527557373046875,3763.3125,25380.744140625,0,1,6,0,2,0,0,19,1,2
68.05615234375,59.2808952331543,67.50927734375,16.875030517578125,30.527557373046875,3771.125,25388.556640625,0,1,6,0,2,0,0,19,1,2
68.05615234375,59.360225677490234,67.50927734375,16.875030517578125,30.527557373046875,3776.330078125,25393.76171875,0,1,6,0,2,0,0,19,1,2
68.05615234375,59.47844696044922,67.50927734375,16.875030517578125,30.527557373046875,3783.869140625,25401.30078125,0,1,6,0,2,0,0,19,1,2
68.05615234375,59.574039459228516,67.50927734375,16.875030517578125,30.527557373046875,3790.00390625,25407.435546875,0,1,6,0,2,0,0,19,1,2
68.05615234375,59.688777923583984,67.50927734375,16.875030517578125,30.527557373046875,3797.384765625,25414.81640625,0,1,6,0,2,0,0,19,1,2
68.05615234375,59.78316879272461,67.50927734375,16.875030517578125,30.527557373046875,3803.322265625,25420.75390625,0,1,6,0,2,0,0,19,1,2
68.05615234375,59.89604187011719,67.50927734375,16.875030517578125,30.527557373046875,3810.3984375,25427.830078125,0,1,6,0,2,0,0,19,1,2
68.05615234375,59.99113082885742,67.50927734375,16.875030517578125,30.527557373046875,3816.380859375,25433.8125,0,1,6,0,2,0,0,19,1,2
