m_worldPositionX,m_worldPositionY,m_worldPositionZ,m_worldVelocityX,m_worldVelocityY,m_worldVelocityZ,m_worldForwardDirX,m_worldForwardDirY,m_worldForwardDirZ,m_worldRightDirX,m_worldRightDirY,m_worldRightDirZ,m_gForceLateral,m_gForceLongitudinal,m_gForceVertical,m_yaw,m_pitch
-267.59136962890625,-19.031288146972656,-127.22977447509766,-38.28193283081055,2.3987209796905518,-73.4972915649414,39620,1028,45710,19313,13053,33732,0.4949902594089508,0.21265940368175507,0.029639195650815964,-2.658705472946167,0.03400266170501709,0.021928023546934128
-272.2906188964844,-18.73957061767578,-136.17396545410156,-38.91966247558594,2.457092046737671,-73.43744659423828,55235,12548,7055,59248,42749,49347,0.5093210339546204,0.20270851254463196,0.15314564108848572,-2.65200138092041,0.031656742095947266,0.018401453271508217
-275.4546813964844,-18.53583526611328,-142.10794067382812,-39.37178421020508,2.557539224624634,-73.3773193359375,16579,20484,28047,39536,24574,11459,0.5672160387039185,0.19900484383106232,0.02916536293923855,-2.6468257904052734,0.027242422103881836,0.012752581387758255
-280.2812805175781,-18.202571868896484,-151.01046752929688,-40.11640930175781,2.87872052192688,-73.2186279296875,13762,49156,912,3440,21759,9410,0.6316081881523132,0.18837545812129974,-0.0424668975174427,-2.637610912322998,0.022546768188476562,0.005254011135548353
-284.27545166015625,-17.919002532958984,-158.2345428466797,-40.76229476928711,2.96090030670166,-73.06167602539062,21441,61956,33680,37999,29184,19393,0.6556065678596497,0.19911408424377441,0.3316107392311096,-2.629786729812622,0.01590263843536377,-0.003490056609734893
-289.1835021972656,-17.54998016357422,-166.9337615966797,-41.557403564453125,3.1108016967773438,-72.84645080566406,17088,8197,8337,64622,40193,17856,0.6866170763969421,0.17149260640144348,-0.036760784685611725,-2.620257616043091,0.009014248847961426,-0.012623858638107777
-292.51654052734375,-17.293439865112305,-172.73165893554688,-42.0976676940918,3.3741538524627686,-72.67520141601562,35007,34309,37265,37230,61953,36287,0.7361094355583191,0.16252142190933228,0.3952936828136444,-2.6137166023254395,0.00861978530883789,-0.015201968140900135
-297.6328430175781,-16.880826950073242,-181.46034240722656,-42.936710357666016,3.465479850769043,-72.39672088623047,24510,45573,17298,57965,32002,27326,0.7344569563865662,0.15132038295269012,0.05882338434457779,-2.6031758785247803,0.006129145622253418,-0.019447078928351402
-302.0462951660156,-16.506311416625977,-188.82684326171875,-43.631622314453125,3.9368786811828613,-72.12235260009766,28861,21510,56466,20845,24834,30909,0.6808750629425049,0.15677034854888916,0.4961819350719452,-2.5946574211120605,0.009850144386291504,-0.018606141209602356
-306.3885192871094,-16.09787368774414,-195.93569946289062,-44.300514221191406,4.334296226501465,-71.84260559082031,35516,64262,29843,50028,35074,37308,0.7350539565086365,0.12747813761234283,0.44998085498809814,-2.5863852500915527,0.01192474365234375,-0.01983468234539032
-310.8984069824219,-15.641305923461914,-203.17835998535156,-44.978641510009766,4.64664363861084,-71.53987884521484,40891,19975,3476,11884,19202,41403,0.7515720725059509,0.11954227834939957,0.19341936707496643,-2.5778963565826416,0.015387654304504395,-0.017918098717927933
-315.47113037109375,-15.179293632507324,-210.37965393066406,-45.69220733642578,4.578924655914307,-71.2201156616211,40634,24071,45716,34923,1794,40122,0.8371096849441528,0.11036571860313416,0.1925717145204544,-2.5685877799987793,0.017912745475769043,-0.015860149636864662
-320.1648254394531,-14.69302749633789,-217.6126708984375,-46.413787841796875,4.873143196105957,-70.69828033447266,25529,44551,34453,47210,59649,23993,0.9404774904251099,0.232613205909729,0.09928998351097107,-2.55705189704895,0.020685195922851562,-0.014944799244403839
-324.9268493652344,-14.187259674072266,-224.77572631835938,-47.290985107421875,5.1316819190979,-70.24388885498047,10168,11016,25750,57961,57601,7608,1.0002288818359375,0.1228347197175026,0.43157410621643066,-2.545389413833618,0.023716449737548828,-0.01470875646919012
-330.74420166015625,-13.534231185913086,-233.28358459472656,-48.353981018066406,5.513149261474609,-69.64685821533203,44214,45064,29847,56168,8962,41654,1.021601915359497,0.1087847426533699,0.16362729668617249,-2.531313896179199,0.025270581245422363,-0.016700083389878273
-335.7122497558594,-12.948141098022461,-240.3442840576172,-49.25938034057617,6.0387444496154785,-69.09051513671875,24757,30473,29336,60519,18946,21173,1.0596678256988525,0.10362415760755539,0.5462949275970459,-2.5188300609588623,0.02867913246154785,-0.017886469140648842
-340.8275146484375,-12.306715965270996,-247.42039489746094,-50.20273208618164,6.403130531311035,-68.4912109375,1972,1034,31641,59494,49409,60083,1.1270315647125244,0.09746068716049194,0.2727385461330414,-2.5056581497192383,0.03555011749267578,-0.013720725663006306
-345.9945373535156,-11.649104118347168,-254.36915588378906,-51.192813873291016,6.53427267074585,-67.85065460205078,38066,12810,38810,52837,41729,29106,1.2047063112258911,0.09268222749233246,0.11467111855745316,-2.4914233684539795,0.038138508796691895,-0.012813953682780266
-352.10919189453125,-10.869851112365723,-262.3320617675781,-52.387237548828125,6.735385417938232,-67.03167724609375,53680,29450,64667,28260,45313,43952,1.259922981262207,0.08493424206972122,0.1744033545255661,-2.4739346504211426,0.040267229080200195,-0.013245008885860443
-357.41937255859375,-10.176006317138672,-269.0221862792969,-53.414527893066406,7.128723621368408,-66.26985931396484,22959,267,15005,13155,8961,8367,1.3031243085861206,0.08332432806491852,0.3787853717803955,-2.4589455127716064,0.047481417655944824,-0.008897500112652779
-362.7344055175781,-9.467005729675293,-275.5174560546875,-54.417381286621094,7.24249267578125,-65.5243148803711,59053,15883,30110,64609,11777,43437,1.2912496328353882,0.07779726386070251,0.14536993205547333,-2.444157838821411,0.04948318004608154,-0.009243846870958805
-368.1351318359375,-8.688782691955566,-281.9224853515625,-55.27149200439453,9.619808197021484,-64.53740692138672,43692,50190,64671,50528,33793,16044,1.4007140398025513,0.07157359272241592,5.161384582519531,-2.430649757385254,0.06666398048400879,-0.011854750104248524
-374.593505859375,-7.593774318695068,-289.3446960449219,-56.452545166015625,8.94426441192627,-63.63883590698242,48298,21006,40865,7263,60673,24234,1.7080601453781128,0.04403693601489067,0.126258984208107,-2.4107213020324707,0.06380701065063477,-0.0150574566796422
-379.9869384765625,-6.713291168212891,-295.3157653808594,-57.50843811035156,9.675224304199219,-62.625701904296875,14761,42766,4259,50781,12035,62120,1.396765112876892,0.05822242051362991,0.5992918610572815,-2.394930839538574,0.05984067916870117,-0.024876737967133522
-386.5703430175781,-5.596569538116455,-302.36932373046875,-58.46590042114258,10.15752124786377,-61.75753402709961,11176,43279,15012,50780,10244,60583,0.9604519009590149,0.03688809275627136,0.8285954594612122,-2.383558988571167,0.06093621253967285,-0.03249955549836159
-392.0467224121094,-4.599444389343262,-308.0972595214844,-58.99372863769531,11.28235149383545,-61.1287841796875,36519,4625,4773,7772,35076,16807,0.8029362559318542,0.025762049481272697,1.1930313110351562,-2.3765294551849365,0.0673367977142334,-0.0354633703827858
-398.7320861816406,-3.313363790512085,-314.958740234375,-59.585205078125,11.145009994506836,-60.65475845336914,47270,60688,56741,19035,18948,25510,0.5956266522407532,0.02372623234987259,-0.889461874961853,-2.3673176765441895,0.06904792785644531,-0.03352414816617966
-404.2158508300781,-2.321031093597412,-320.5086669921875,-60.00175857543945,10.581684112548828,-60.39893341064453,17830,7440,10662,59482,32004,934,0.49165695905685425,0.0278884656727314,-0.4890243709087372,-2.3627192974090576,0.06395399570465088,-0.03508097678422928
-410.96124267578125,-1.1594414710998535,-327.2579650878906,-60.42212677001953,10.230923652648926,-60.08641052246094,50341,44047,38822,27482,23812,33957,0.5229407548904419,0.030538108199834824,-0.0018748849397525191,-2.357219696044922,0.06279599666595459,-0.034102581441402435
-416.63775634765625,-0.19284649193286896,-332.8641052246094,-60.859214782714844,10.385146141052246,-59.65653610229492,63396,51471,28071,39513,34564,47012,0.7626953125,0.034835901111364365,-0.008134712465107441,-2.3482515811920166,0.06352519989013672,-0.03538107872009277
-423.6002502441406,0.9765769243240356,-339.6213684082031,-61.484214782714844,10.209273338317871,-59.09162902832031,2724,38159,23208,44120,55556,54435,0.7374428510665894,0.03321361914277077,-0.01456877775490284,-2.3379948139190674,0.06178009510040283,-0.03788822516798973
-429.4051208496094,1.9343634843826294,-345.15863037109375,-61.935890197753906,10.129620552062988,-58.674285888671875,31139,27663,60328,7000,8709,19619,0.6173946857452393,0.034249234944581985,-0.16428962349891663,-2.3317244052886963,0.06001996994018555,-0.04013785347342491
-436.3627014160156,3.053410530090332,-351.7021789550781,-62.40427017211914,9.953665733337402,-58.2728385925293,54434,11279,37289,29015,22789,44962,0.5603127479553223,0.041162118315696716,0.07926135510206223,-2.324471950531006,0.058249711990356445,-0.04180677980184555
-442.1867980957031,3.9755077362060547,-357.1093444824219,-62.75524139404297,9.776228904724121,-57.983673095703125,22946,59406,2730,62294,39173,15778,0.4105346202850342,0.04150944575667381,-0.4206727147102356,-2.319086790084839,0.05597043037414551,-0.043747592717409134
-449.1940612792969,5.057887077331543,-363.56036376953125,-62.912296295166016,9.666613578796387,-57.79905700683594,16802,45070,7082,57174,53509,11938,0.06451549381017685,-0.2541022002696991,-0.24093350768089294,-2.3181400299072266,0.053656816482543945,-0.045466843992471695
-454.99530029296875,5.936178684234619,-368.895263671875,-62.13778305053711,9.350349426269531,-57.246551513671875,34210,24334,50089,12119,59397,31394,-0.22880463302135468,-1.7326911687850952,-0.017942674458026886,-2.3213448524475098,0.050981879234313965,-0.046176694333553314
-460.6389465332031,6.784246921539307,-374.11212158203125,-60.45893478393555,9.053958892822266,-56.10797882080078,61346,9486,18345,42839,3846,60834,-0.4038316607475281,-2.474592447280884,-0.13246606290340424,-2.326253890991211,0.04830825328826904,-0.04735235869884491
-467.2425231933594,7.769456386566162,-380.27874755859375,-57.28736114501953,8.56253719329834,-53.85104751586914,38563,49933,34216,22616,37893,36259,-0.5435539484024048,-4.0096893310546875,0.08742286264896393,-2.333676815032959,0.047892093658447266,-0.043601445853710175
-473.38525390625,8.686283111572266,-386.0938415527344,-53.60532760620117,7.9865403175354,-51.07475662231445,8100,34317,60583,58712,11781,4004,-0.4316257834434509,-4.367447853088379,-0.05970039963722229,-2.3396894931793213,0.04805183410644531,-0.04050026834011078
-478.2746276855469,9.41506290435791,-390.7751770019531,-50.45368576049805,7.53365421295166,-48.536041259765625,33444,26381,32935,20057,8197,29860,-0.36575639247894287,-4.453461170196533,-0.007590362802147865,-2.344104051589966,0.047231435775756836,-0.04007165506482124
-483.76580810546875,10.234766960144043,-396.081787109375,-46.893699645996094,6.976990699768066,-45.488380432128906,52132,17933,12455,38489,51460,46756,-0.19665904343128204,-4.210394859313965,-0.05439015477895737,-2.3472390174865723,0.04803156852722168,-0.037422772496938705
-487.9951171875,10.867778778076172,-400.1922912597656,-44.11021423339844,6.591659069061279,-42.9316520690918,58020,13069,5799,42585,9220,48804,-0.06381086260080338,-4.289731502532959,-0.13595730066299438,-2.3480782508850098,0.0510789155960083,-0.03236638382077217
-492.755859375,11.574917793273926,-404.83050537109375,-40.87382888793945,6.0845818519592285,-39.86348342895508,61092,8973,1959,46425,15364,52900,-0.0500885434448719,-3.9635207653045654,0.0994734987616539,-2.3486745357513428,0.050137877464294434,-0.033110667020082474
-496.4155578613281,12.122251510620117,-408.4008483886719,-38.42827606201172,5.704583168029785,-37.494049072265625,60580,8717,2471,43865,39683,48548,0.002656690077856183,-3.7213497161865234,-0.172602117061615,-2.3483948707580566,0.05359983444213867,-0.028195960447192192
-500.5332336425781,12.732203483581543,-412.41961669921875,-35.567108154296875,5.2935004234313965,-34.742427825927734,677,6157,61862,50521,53763,55460,-0.06024118885397911,-3.5210490226745605,0.014454630203545094,-2.349421739578247,0.05211138725280762,-0.02985374443233013
-503.74774169921875,13.210864067077637,-415.56292724609375,-33.371681213378906,4.978542327880859,-32.676490783691406,9893,2573,52134,58969,35843,63140,-0.08854614943265915,-3.164628744125366,-0.03608274087309837,-2.350916624069214,0.05318295955657959,-0.027721203863620758
-507.3734436035156,13.748183250427246,-419.1212463378906,-30.95643424987793,4.604021072387695,-30.438753128051758,19109,5901,43174,1882,16899,5285,-0.048840805888175964,-3.2248036861419678,0.08778853714466095,-2.3524045944213867,0.05489969253540039,-0.025478942319750786
-510.1629638671875,14.164807319641113,-421.8670654296875,-28.986268997192383,4.32582950592041,-28.583364486694336,28325,1549,32934,11866,25091,15525,-0.10126923024654388,-2.9382903575897217,-0.02698611468076706,-2.354043960571289,0.053707122802734375,-0.026448188349604607
-513.3165283203125,14.63427734375,-424.9866943359375,-26.656421661376953,3.9611592292785645,-26.480220794677734,42661,1549,18854,24922,2563,27813,-0.19081293046474457,-2.8270351886749268,0.05541739612817764,-2.356336832046509,0.055391669273376465,-0.02377268485724926
-516.15576171875,15.063094139099121,-427.83056640625,-24.340375900268555,3.6816511154174805,-24.625516891479492,21158,2317,40357,3163,58114,5798,-0.35832953453063965,-2.576068162918091,-0.11804747581481934,-2.3637495040893555,0.05565214157104492,-0.022560158744454384
-518.3372192382812,15.3935546875,-430.065673828125,-22.457103729248047,3.3604300022125244,-23.317575454711914,45479,55820,16292,26204,54786,31143,-0.5030945539474487,-2.285154342651367,-0.24191124737262726,-2.3788230419158936,0.05358564853668213,-0.022165322676301003
-520.73388671875,15.757872581481934,-432.6161193847656,-20.10296630859375,3.11514949798584,-22.02236557006836,34730,54540,39329,1375,16642,18346,-0.8811647891998291,-2.2066545486450195,-0.07100994139909744,-2.409045934677124,0.05417776107788086,-0.017638420686125755
-522.5216064453125,16.040172576904297,-434.64312744140625,-18.038747787475586,2.9627389907836914,-21.294469833374023,13742,65036,27294,13410,54273,61357,-1.3685662746429443,-2.139871120452881,0.20711705088615417,-2.4471099376678467,0.05421137809753418,-0.014304195530712605
-524.4033203125,16.364036560058594,-436.98297119140625,-15.675946235656738,2.759185552597046,-20.602270126342773,41396,27149,28057,13159,62464,19380,-1.4215927124023438,-1.5624449253082275,-0.1217709332704544,-2.5107686519622803,0.05605733394622803,-0.007458594162017107
-525.7907104492188,16.623395919799805,-438.9331359863281,-13.511269569396973,2.7185230255126953,-20.4396915435791,25787,32525,52116,53867,17920,2235,-1.910167932510376,-1.3395954370498657,0.10074369609355927,-2.574894666671753,0.055043578147888184,-0.002163737313821912
-526.9940795898438,16.87181854248047,-440.8912353515625,-11.690329551696777,2.3826591968536377,-20.38939666748047,58050,8461,20624,17008,36095,33986,-1.4089480638504028,-0.7734386324882507,-0.484954297542572,-2.643016815185547,0.05241262912750244,0.003560905111953616
-528.0095825195312,17.107379913330078,-442.8572692871094,-9.211869239807129,2.6401093006134033,-20.175556182861328,6603,29453,15244,23156,44030,44490,-2.236471652984619,-1.540818691253662,0.5036002993583679,-2.714843511581421,0.05323362350463867,0.010420174337923527
-528.9746704101562,17.3731632232666,-445.16461181640625,-7.355888843536377,2.068575859069824,-19.772377014160156,13014,36109,51847,52344,52733,48853,-2.299604892730713,-1.3132985830307007,0.3690108358860016,-2.808408737182617,0.051129817962646484,0.017190992832183838
-529.63671875,17.624061584472656,-447.361572265625,-4.829311847686768,2.1290996074676514,-19.48337173461914,32481,55564,23684,6780,59131,62688,-1.433591365814209,-0.5736948251724243,-0.48297119140625,-2.9005444049835205,0.055358290672302246,0.03207141533493996
-529.9940795898438,17.804677963256836,-449.1103820800781,-2.9635143280029297,1.9891163110733032,-19.13983154296875,62954,47372,25730,6014,46075,28906,-2.3192286491394043,-0.9382410645484924,0.29612109065055847,-2.9762091636657715,0.04976475238800049,0.03362763300538063
-530.1929931640625,18.016210556030273,-451.1683044433594,-0.8330009579658508,1.7941921949386597,-18.5749568939209,24310,41484,65408,31615,47866,52981,-1.8447353839874268,-0.7235633134841919,-0.10633764415979385,-3.066159725189209,0.04878365993499756,0.04123177006840706
-530.1826171875,18.181997299194336,-452.8442687988281,1.0282121896743774,1.85684335231781,-17.98067283630371,11264,44044,41856,55167,48121,36351,-1.975630521774292,-0.5660733580589294,0.28599098324775696,3.1402482986450195,0.04913294315338135,0.0490243136882782
-529.9631958007812,18.386470794677734,-454.7995300292969,2.9411704540252686,1.9063303470611572,-17.69666862487793,47884,37645,24193,15743,4089,3084,-1.7559840679168701,-0.02755124121904373,0.20984691381454468,3.0418503284454346,0.04370737075805664,0.054281920194625854
-529.5494384765625,18.588178634643555,-456.7097473144531,4.681046009063721,1.797204852104187,-17.372106552124023,52505,7182,28291,17021,56055,1305,-1.9236388206481934,0.08720511198043823,0.1751674860715866,2.938445568084717,0.04042375087738037,0.06371267884969711
-528.92724609375,18.797929763793945,-458.5575866699219,6.7507147789001465,2.0906710624694824,-16.693464279174805,21287,11534,1671,49529,54263,40742,-1.797082781791687,-0.262434720993042,0.23004591464996338,2.829172134399414,0.026983022689819336,0.06394664198160172
-528.0980224609375,19.018848419189453,-460.3265380859375,8.373495101928711,1.8645919561386108,-15.813045501708984,40757,35086,45452,13172,56822,57908,-1.7193950414657593,-0.2319294959306717,-0.16951893270015717,2.7092530727386475,0.01738107204437256,0.0714450553059578
-527.2493286132812,19.192527770996094,-461.74407958984375,10.083544731140137,2.002389430999756,-14.853321075439453,31809,37390,65426,63853,48630,54336,-2.3246452808380127,0.03378813713788986,0.5261255502700806,2.6045114994049072,0.003965258598327637,0.07243868708610535
-526.0676879882812,19.404544830322266,-463.287109375,11.637042045593262,1.8006232976913452,-13.71815013885498,35918,13837,53147,3941,18677,53325,-1.7181193828582764,-0.035036034882068634,-0.1855943650007248,2.480884552001953,0.0028069019317626953,0.08385052531957626
-524.6865844726562,19.59410858154297,-464.7357482910156,13.25851821899414,1.6401715278625488,-12.386663436889648,37210,44811,20902,29018,39156,55641,-1.800370216369629,0.08931547403335571,-0.06165795773267746,2.355503559112549,-0.001633763313293457,0.08924124389886856
-523.2390747070312,19.74882698059082,-465.959228515625,14.455764770507812,1.3762626647949219,-10.959030151367188,10084,45065,58800,45903,12020,29795,-2.0178864002227783,-0.0663352683186531,0.07200224697589874,2.242950201034546,-0.001732945442199707,0.09248913079500198
-521.6287841796875,19.883771896362305,-467.04248046875,15.511618614196777,1.069419026374817,-9.341789245605469,41836,42503,49852,44611,38131,60779,-1.720089077949524,0.019959626719355583,-0.23194508254528046,2.1279428005218506,0.000597834587097168,0.09722969681024551
-520.1686401367188,19.9744873046875,-467.8517761230469,16.436235427856445,0.9774952530860901,-8.486348152160645,34418,25862,13767,10041,58354,50545,-1.0874146223068237,0.6258025765419006,0.1065722107887268,2.033682107925415,0.0010319948196411133,0.10263663530349731
-518.3240966796875,20.077672958374023,-468.7347412109375,17.465808868408203,0.9086318612098694,-7.727682590484619,53878,13829,46288,38191,14323,8566,-1.1063523292541504,0.6296873688697815,-0.04795891046524048,1.951705813407898,-0.0006824731826782227,0.10007567703723907
-516.3401489257812,20.17549705505371,-469.5339050292969,18.73938751220703,0.9099462628364563,-6.8545002937316895,25465,18181,49879,37672,33011,49016,-1.0456398725509644,0.9254049062728882,-0.04449686408042908,1.8933851718902588,-0.008199572563171387,0.09783154726028442
-514.5061645507812,20.25806999206543,-470.1560974121094,19.865901947021484,0.8457584977149963,-6.264291763305664,1403,21253,4573,19235,58867,28538,-0.8731063008308411,0.994788408279419,-0.04345082864165306,1.8501789569854736,-0.013991355895996094,0.09472641348838806
-512.293701171875,20.35794448852539,-470.791748046875,21.28484535217285,1.026073694229126,-5.566627025604248,29564,7173,34786,54301,11508,59515,-0.891661524772644,1.1228049993515015,0.08381380885839462,1.8060548305511475,-0.01737046241760254,0.09254306554794312
-509.9031066894531,20.45973014831543,-471.37103271484375,22.48047637939453,0.8637763261795044,-5.064401149749756,33149,65028,25063,64792,15604,64124,-0.6559852361679077,1.1025501489639282,-0.007059651892632246,1.7673389911651611,-0.020415306091308594,0.09208212047815323
-507.80511474609375,20.5400390625,-471.81585693359375,23.565277099609375,0.8726357817649841,-4.756832599639893,4734,11780,19690,22,13044,35197,-0.44152235984802246,1.062790870666504,-0.008414986543357372,1.7435773611068726,-0.016408085823059082,0.09236254543066025
-505.1275329589844,20.63368034362793,-472.3332824707031,24.780691146850586,0.793176531791687,-4.658816337585449,18558,42755,30699,51732,27636,50045,-0.17765559256076813,1.0808407068252563,-0.18754442036151886,1.7339568138122559,-0.013535618782043457,0.09061872214078903
-502.7960510253906,20.694616317749023,-472.764404296875,25.834354400634766,0.6667947173118591,-4.698411464691162,9342,10243,34282,44309,50420,42365,-0.22227711975574493,1.492908239364624,0.2508736550807953,1.7409933805465698,-0.009502530097961426,0.08789537101984024
-499.8214416503906,20.770334243774414,-473.2973937988281,26.89686393737793,0.5091181397438049,-4.797764301300049,59517,42498,8937,535,36085,31101,-0.028581324964761734,-0.05411326885223389,-0.37956011295318604,1.7515435218811035,-0.005706310272216797,0.08176993578672409
-497.2838439941406,20.820173263549805,-473.7435607910156,28.037710189819336,0.5829910039901733,-4.891612529754639,58749,36354,4073,4887,44533,31101,-0.046943552792072296,1.2088327407836914,-0.0603986494243145,1.7520726919174194,-0.005133271217346191,0.08077075332403183
-494.1180725097656,20.875425338745117,-474.294189453125,29.3087100982666,0.4977593719959259,-5.075324535369873,64381,14082,32745,39702,47606,42109,-0.05423342064023018,1.3385885953903198,0.09487998485565186,1.7483686208724976,-0.004257678985595703,0.07254868745803833
-490.8051452636719,20.92999839782715,-474.8636169433594,30.71870994567871,0.47125664353370667,-5.234129428863525,8574,61441,21482,49685,40439,55933,-0.09358317404985428,1.3224730491638184,-0.016132855787873268,1.7416294813156128,-0.0038145780563354492,0.06557676196098328
-487.900390625,20.97212791442871,-475.3538818359375,31.956523895263672,0.40556493401527405,-5.3361287117004395,16510,50945,1259,3605,5880,382,-0.15408629179000854,1.3434627056121826,-0.20373089611530304,1.7360531091690063,-0.0035452842712402344,0.061871401965618134
-484.2816162109375,21.012622833251953,-475.9473571777344,33.48554229736328,0.35741788148880005,-5.39751672744751,23422,26625,41195,27668,52728,9854,-0.1600809097290039,1.3679335117340088,-0.1612972617149353,1.7310518026351929,-0.0018916130065917969,0.05630384385585785
-480.51385498046875,21.041519165039062,-476.548095703125,34.702720642089844,0.26980558037757874,-5.489216327667236,28286,60160,4588,62483,38649,17534,-0.04374555125832558,1.3613598346710205,0.0479535311460495,1.72733473777771,0.0007226467132568359,0.05013785511255264
-477.1996765136719,21.06039810180664,-477.06976318359375,35.85367965698242,0.1488378643989563,-5.615250587463379,31614,43008,26092,40211,10234,22910,-0.07071197777986526,1.2830653190612793,-0.039783839136362076,1.724658489227295,0.0019191503524780273,0.04570601508021355
-473.17681884765625,21.079662322998047,-477.6937255859375,37.33845138549805,0.19328628480434418,-5.726590156555176,36734,43520,59628,6931,57082,30078,-0.1287568360567093,1.3341108560562134,-0.0650920420885086,1.7206368446350098,0.0008393526077270508,0.040142301470041275
-468.96905517578125,21.095518112182617,-478.3287353515625,38.812591552734375,0.11309202015399933,-5.752110004425049,44414,41472,46061,20498,20475,38782,-0.2173210084438324,1.4005672931671143,-0.041594140231609344,1.7143747806549072,0.00032782554626464844,0.036690738052129745
-464.5167541503906,21.115755081176758,-478.9695739746094,40.52625274658203,0.213643416762352,-5.652992248535156,55422,52224,58350,8721,22779,49790,-0.34393176436424255,1.505190372467041,-0.0679967999458313,1.7050646543502808,-0.001312851905822754,0.03641275316476822
-459.9456787109375,21.140705108642578,-479.5807800292969,41.985450744628906,0.2872227728366852,-5.393187046051025,64638,2561,64239,3344,15099,58750,-0.2771911323070526,1.717324137687683,0.10842135548591614,1.6965396404266357,-0.0033991336822509766,0.037313979119062424
-455.9720153808594,21.164100646972656,-480.082275390625,43.31928253173828,0.196864515542984,-5.34512186050415,5503,43264,51184,15375,46330,63870,-0.28232356905937195,1.4486278295516968,-0.04880192503333092,1.690126895904541,-0.0002237558364868164,0.0414007194340229
-451.8223571777344,21.170358657836914,-480.58160400390625,44.67226028442383,-0.037088241428136826,-5.225107669830322,12415,58111,42737,21774,13050,3711,-0.35274460911750793,1.5198779106140137,-0.009581529535353184,1.6830246448516846,0.006008148193359375,0.04539569839835167
-446.6307067871094,21.166723251342773,-481.1643371582031,46.294677734375,-0.023150525987148285,-5.016592025756836,17535,13568,24818,40717,13050,8831,-0.2560202479362488,1.2744522094726562,0.05947798863053322,1.6774170398712158,0.0032140016555786133,0.04537879675626755
-441.47845458984375,21.171852111816406,-481.7108154296875,47.619815826416016,-0.0420830212533474,-4.9705810546875,19839,8960,46322,18701,41721,9599,-0.1598036289215088,1.1377676725387573,-0.552518904209137,1.6747990846633911,0.004092574119567871,0.049778085201978683
-436.96875,21.14226531982422,-482.1703796386719,48.69841766357422,-0.6094822287559509,-4.826481819152832,23167,53502,15859,45580,23034,15743,-0.31374913454055786,1.2518032789230347,-0.7929527163505554,1.6701745986938477,0.013642311096191406,0.044182147830724716
-431.3826599121094,21.048728942871094,-482.6903991699219,50.04532241821289,-0.9320632219314575,-4.313554286956787,32895,58109,63220,62218,59386,27775,-0.677950918674469,1.1212259531021118,-0.03316837176680565,1.656471610069275,0.019931674003601074,0.03984631225466728
-426.53887939453125,20.953994750976562,-483.07342529296875,51.136837005615234,-1.048683762550354,-3.671555995941162,43135,39933,503,58888,10491,39039,-0.8251208066940308,1.0903288125991821,-0.03201664239168167,1.6404138803482056,0.021334290504455566,0.037863943725824356
-420.6063232421875,20.828115463256836,-483.44482421875,52.38389587402344,-1.1747777462005615,-2.8277904987335205,52351,21757,27897,31494,37883,49535,-0.776670515537262,1.052565097808838,-0.196504607796669,1.6214889287948608,0.022641777992248535,0.03458963334560394
-415.5559997558594,20.706727981567383,-483.6825256347656,53.381317138671875,-1.3269779682159424,-2.1581406593322754,56959,4861,9723,50180,3324,55423,-0.7414644360542297,1.0275421142578125,-0.0447920560836792,1.608057975769043,0.024053215980529785,0.03089950419962406
-410.5046081542969,20.578174591064453,-483.856201171875,54.318321228027344,-1.4004077911376953,-1.558301568031311,59775,59644,39676,20483,28412,59263,-0.659318745136261,0.9839565753936768,0.029742352664470673,1.5966907739639282,0.024905681610107422,0.027898035943508148
-404.06231689453125,20.413007736206055,-483.9980773925781,55.42087936401367,-1.383230209350586,-0.8680332899093628,62079,60156,15102,45569,49660,61823,-0.6011305451393127,0.9142272472381592,0.16822625696659088,1.584048867225647,0.02446448802947998,0.0253897774964571
-398.85260009765625,20.281452178955078,-484.05474853515625,55.993934631347656,-1.4635584354400635,-0.3552534580230713,62591,55036,28159,32256,45820,62335,-0.5451930165290833,0.8160740733146667,-0.14471811056137085,1.5746502876281738,0.024849534034729004,0.025835448876023293
-392.30224609375,20.106456756591797,-484.0602111816406,57.09688949584961,-1.599403738975525,0.2454388588666916,62079,35324,50688,8959,34300,62079,-0.506631076335907,0.9594218134880066,-0.1847117841243744,1.5639982223510742,0.026922225952148438,0.027204111218452454
-386.7824401855469,19.946720123291016,-484.013671875,57.97707748413086,-1.6913779973983765,0.7129776477813721,61311,28668,50945,8190,29692,61055,-0.45140722393989563,0.9357844591140747,-0.010626276955008507,1.55610191822052,0.027489185333251953,0.02777097560465336
-380.0014953613281,19.744741439819336,-483.9034729003906,59.00827407836914,-1.7648475170135498,1.1725023984909058,60031,22780,48130,11261,37884,60287,-0.35190466046333313,0.9031877517700195,0.02356830984354019,1.5486443042755127,0.027988314628601074,0.026772378012537956
-374.337158203125,19.568683624267578,-483.77685546875,59.82223892211914,-1.9498733282089233,1.4743256568908691,58495,3324,19203,40188,51196,59775,-0.2860581576824188,0.8792542219161987,-0.2576824426651001,1.5442607402801514,0.03022778034210205,0.025189625099301338
-367.3540344238281,19.32265281677246,-483.586669921875,60.778648376464844,-2.297290086746216,1.8236417770385742,55679,18171,59395,64507,58876,58751,-0.3375271260738373,0.854522168636322,-0.12993736565113068,1.5393391847610474,0.03616750240325928,0.02429489605128765
