m_weather,m_trackTemperature,m_airTemperature,m_totalLaps,m_trackLength,m_sessionType,m_trackId,m_formula,m_sessionTimeLeft,m_sessionDuration,m_pitSpeedLimit,m_gamePaused,m_isSpectating,m_spectatorCarIndex,m_sliProNativeSupport,m_numMarshalZones,m_safetyCarStatus
2,30,21,99,4323,1,17,0,1320,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1320,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1319,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1319,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1318,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1318,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1317,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1317,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1316,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1316,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1315,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1315,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1314,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1314,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1313,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1313,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1312,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1312,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1311,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1311,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1310,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1310,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1309,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1309,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1308,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1308,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1307,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1307,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1306,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1306,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1305,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1304,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1304,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1303,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1303,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1302,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1302,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1301,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1301,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1300,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1300,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1299,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1299,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1298,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1298,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1297,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1297,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1296,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1296,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1295,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1295,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1294,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1294,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1293,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1293,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1292,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1292,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1291,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1291,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1290,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1290,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1289,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1289,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1288,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1288,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1287,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1287,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1286,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1286,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1285,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1285,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1284,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1284,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1283,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1283,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1282,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1282,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1281,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1281,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1280,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1280,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1279,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1279,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1278,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1278,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1277,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1277,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1276,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1276,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1275,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1275,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1274,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1274,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1273,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1273,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1272,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1272,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1271,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1271,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1270,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1270,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1269,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1269,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1268,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1268,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1267,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1267,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1266,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1266,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1265,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1265,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1264,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1264,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1263,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1263,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1262,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1262,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1261,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1261,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1260,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1260,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1259,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1259,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1258,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1258,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1257,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1257,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1256,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1256,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1255,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1255,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1254,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1254,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1253,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1253,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1252,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1252,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1251,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1251,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1250,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1250,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1249,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1249,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1248,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1248,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1247,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1247,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1246,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1246,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1245,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1245,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1244,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1244,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1243,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1243,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1242,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1242,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1241,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1240,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1240,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1239,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1239,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1238,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1238,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1237,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1237,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1236,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1236,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1235,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1235,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1234,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1234,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1233,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1233,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1232,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1232,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1231,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1231,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1230,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1230,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1229,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1229,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1228,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1228,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1227,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1227,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1226,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1226,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1225,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1225,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1224,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1224,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1223,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1223,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1222,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1222,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1221,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1221,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1220,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1220,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1219,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1219,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1218,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1218,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1217,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1217,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1216,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1216,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1215,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1215,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1214,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1214,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1213,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1213,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1212,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1212,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1211,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1211,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1210,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1210,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1209,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1209,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1208,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1208,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1207,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1207,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1206,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1206,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1205,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1205,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1204,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1204,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1203,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1203,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1202,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1202,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1201,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1201,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1200,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1200,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1199,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1199,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1198,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1198,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1197,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1197,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1196,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1196,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1195,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1195,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1194,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1194,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1193,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1193,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1192,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1192,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1191,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1191,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1190,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1190,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1189,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1189,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1188,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1188,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1187,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1187,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1186,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1186,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1185,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1185,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1184,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1184,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1183,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1182,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1182,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1181,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1181,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1180,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1180,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1179,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1179,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1178,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1178,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1177,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1177,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1176,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1176,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1175,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1175,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1174,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1174,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1173,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1173,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1172,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1172,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1171,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1171,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1170,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1170,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1169,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1169,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1168,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1168,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1167,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1167,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1166,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1166,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1165,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1165,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1164,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1164,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1163,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1163,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1162,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1162,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1161,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1161,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1160,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1160,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1159,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1159,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1158,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1158,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1157,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1157,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1156,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1156,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1155,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1155,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1154,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1154,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1153,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1153,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1152,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1152,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1151,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1151,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1150,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1150,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1149,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1149,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1148,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1148,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1147,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1147,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1146,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1146,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1145,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1145,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1144,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1144,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1143,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1143,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1142,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1142,1800,80,0,0,255,0,13,0,0
